product_id,name,category,subcategory,brand,price,rating,num_reviews,stock_quantity,description,content
103774,PeakForm Heavy-Duty Camping Stove,Sports & Outdoors,Camping Gear,PeakForm,195.34,3.1,62,112,Heavy-Duty camping stove lightweight for easy carrying.,peakform heavy duty camping stove peakform peakform sports outdoors sports outdoors camping gear camping gear heavy duty camping stove lightweight for easy carrying
103775,Ivy & Oak Ergonomic Vacuum Cleaner,Home & Kitchen,Cleaning Supplies,Ivy & Oak,144.88,4.0,115,458,Ergonomic vacuum cleaner great for daily household use.,ivy oak ergonomic vacuum cleaner ivy oak ivy oak home kitchen home kitchen cleaning supplies cleaning supplies ergonomic vacuum cleaner great for daily household use
103776,Meadowbrook Gluten-Free Organic Honey,Groceries & Gourmet,Organic Foods,Meadowbrook,40.95,4.2,52,49,Gluten-Free organic honey rich in flavor.,meadowbrook gluten free organic honey meadowbrook meadowbrook groceries gourmet groceries gourmet organic foods organic foods gluten free organic honey rich in flavor
103777,Harvest & Co Organic Baking Flour,Groceries & Gourmet,Baking Essentials,Harvest & Co,35.57,4.5,67,316,Organic baking flour a pantry staple for every kitchen.,harvest co organic baking flour harvest co harvest co groceries gourmet groceries gourmet baking essentials baking essentials organic baking flour a pantry staple for every kitchen
103778,Farmside Low-Sugar Protein Powder,Groceries & Gourmet,Health Foods,Farmside,34.53,3.7,7,222,Low-Sugar protein powder perfect for a healthy lifestyle.,farmside low sugar protein powder farmside farmside groceries gourmet groceries gourmet health foods health foods low sugar protein powder perfect for a healthy lifestyle
103779,PeakForm Compact Tent,Sports & Outdoors,Camping Gear,PeakForm,402.17,4.8,36,289,Compact tent for intense training sessions.,peakform compact tent peakform peakform sports outdoors sports outdoors camping gear camping gear compact tent for intense training sessions
103780,Nestwell Non-Stick Bed Frame,Home & Kitchen,Furniture,Nestwell,362.65,3.8,70,429,Non-Stick bed frame ideal for small kitchens.,nestwell non stick bed frame nestwell nestwell home kitchen home kitchen furniture furniture non stick bed frame ideal for small kitchens
103781,Lunetta Classic Analog Watch,Fashion,Watches,Lunetta,94.12,5.0,13,488,Classic analog watch featuring a timeless design.,lunetta classic analog watch lunetta lunetta fashion fashion watches watches classic analog watch featuring a timeless design
103782,Little Explorers Colorful Doll Playset,Toys & Games,Dolls,Little Explorers,110.88,4.0,97,435,Colorful doll playset encourages creative play.,little explorers colorful doll playset little explorers little explorers toys games toys games dolls dolls colorful doll playset encourages creative play
103783,Inkwell Bestselling Picture Book,Books & Stationery,Children's Books,Inkwell,50.68,4.8,64,85,Bestselling picture book smooth and comfortable to write with.,inkwell bestselling picture book inkwell inkwell books stationery books stationery children s books children s books bestselling picture book smooth and comfortable to write with
103784,Everstride Reinforced Yoga Mat,Sports & Outdoors,Yoga,Everstride,569.97,4.8,54,217,Reinforced yoga mat lightweight for easy carrying.,everstride reinforced yoga mat everstride everstride sports outdoors sports outdoors yoga yoga reinforced yoga mat lightweight for easy carrying
103785,Little Explorers Interactive Jigsaw Puzzle,Toys & Games,Puzzles,Little Explorers,43.92,4.4,13,280,Interactive jigsaw puzzle helps develop motor skills.,little explorers interactive jigsaw puzzle little explorers little explorers toys games toys games puzzles puzzles interactive jigsaw puzzle helps develop motor skills
103786,Funhaven Award-Winning Construction Kit,Toys & Games,Building Sets,Funhaven,146.41,4.3,310,77,Award-Winning construction kit with vibrant colors and designs.,funhaven award winning construction kit funhaven funhaven toys games toys games building sets building sets award winning construction kit with vibrant colors and designs
103787,BrightMind Collectible 3D Puzzle,Toys & Games,Puzzles,BrightMind,56.32,4.4,203,444,Collectible 3d puzzle with vibrant colors and designs.,brightmind collectible 3d puzzle brightmind brightmind toys games toys games puzzles puzzles collectible 3d puzzle with vibrant colors and designs
103788,Surge Adjustable Cycling Gloves,Sports & Outdoors,Cycling,Surge,520.69,4.6,28,435,Adjustable cycling gloves lightweight for easy carrying.,surge adjustable cycling gloves surge surge sports outdoors sports outdoors cycling cycling adjustable cycling gloves lightweight for easy carrying
103789,Folio & Fern Minimalist Activity Book,Books & Stationery,Children's Books,Folio & Fern,52.77,3.8,69,178,Minimalist activity book perfect for students and professionals.,folio fern minimalist activity book folio fern folio fern books stationery books stationery children s books children s books minimalist activity book perfect for students and professionals
103790,Paperloom Smooth-Writing Sketch Pencil Kit,Books & Stationery,Art Supplies,Paperloom,8.62,3.8,26,239,Smooth-Writing sketch pencil kit great for journaling and note-taking.,paperloom smooth writing sketch pencil kit paperloom paperloom books stationery books stationery art supplies art supplies smooth writing sketch pencil kit great for journaling and note taking
103791,Momentum High-Performance Soccer Ball,Sports & Outdoors,Team Sports,Momentum,338.9,4.3,581,224,High-Performance soccer ball with a reinforced frame.,momentum high performance soccer ball momentum momentum sports outdoors sports outdoors team sports team sports high performance soccer ball with a reinforced frame
103792,Nestwell Contemporary Storage Bin,Home & Kitchen,Storage,Nestwell,133.75,4.9,364,91,Contemporary storage bin perfect for gifting.,nestwell contemporary storage bin nestwell nestwell home kitchen home kitchen storage storage contemporary storage bin perfect for gifting
103793,Kudos Kids Creative Card Game,Toys & Games,Board Games,Kudos Kids,55.18,4.4,632,466,Creative card game great for family game night.,kudos kids creative card game kudos kids kudos kids toys games toys games board games board games creative card game great for family game night
103794,Lumora Foldable Shelving Unit,Home & Kitchen,Storage,Lumora,114.59,4.1,67,405,Foldable shelving unit great for daily household use.,lumora foldable shelving unit lumora lumora home kitchen home kitchen storage storage foldable shelving unit great for daily household use
103795,Urban Weave Slim-Fit Necklace,Fashion,Jewelry,Urban Weave,212.95,3.7,163,56,Slim-Fit necklace made with sustainable materials.,urban weave slim fit necklace urban weave urban weave fashion fashion jewelry jewelry slim fit necklace made with sustainable materials
103796,Lettermark Illustrated Weekly Planner,Books & Stationery,Planners,Lettermark,21.69,5.0,2,277,Illustrated weekly planner with high-quality binding.,lettermark illustrated weekly planner lettermark lettermark books stationery books stationery planners planners illustrated weekly planner with high quality binding
103797,PeakForm Adjustable Running Shoes,Sports & Outdoors,Running,PeakForm,306.08,3.6,139,269,Adjustable running shoes for year-round use.,peakform adjustable running shoes peakform peakform sports outdoors sports outdoors running running adjustable running shoes for year round use
103798,BrightMind Colorful 3D Puzzle,Toys & Games,Puzzles,BrightMind,98.1,4.0,61,285,Colorful 3d puzzle with vibrant colors and designs.,brightmind colorful 3d puzzle brightmind brightmind toys games toys games puzzles puzzles colorful 3d puzzle with vibrant colors and designs
103799,Harvest & Co Non-GMO Organic Oats,Groceries & Gourmet,Organic Foods,Harvest & Co,19.8,4.3,18,447,Non-GMO organic oats no artificial preservatives.,harvest co non gmo organic oats harvest co harvest co groceries gourmet groceries gourmet organic foods organic foods non gmo organic oats no artificial preservatives
103800,Chapter & Verse Hardcover Self-Help Book,Books & Stationery,Non-Fiction,Chapter & Verse,15.35,4.4,12,241,Hardcover self-help book great for creative projects.,chapter verse hardcover self help book chapter verse chapter verse books stationery books stationery non fiction non fiction hardcover self help book great for creative projects
103801,Funhaven Award-Winning Plush Doll,Toys & Games,Dolls,Funhaven,63.38,4.8,252,50,Award-Winning plush doll made with non-toxic materials.,funhaven award winning plush doll funhaven funhaven toys games toys games dolls dolls award winning plush doll made with non toxic materials
103802,Trailmark High-Performance Soccer Ball,Sports & Outdoors,Team Sports,Trailmark,173.25,3.8,155,291,High-Performance soccer ball with quick-dry material.,trailmark high performance soccer ball trailmark trailmark sports outdoors sports outdoors team sports team sports high performance soccer ball with quick dry material
103803,Momentum All-Terrain Basketball,Sports & Outdoors,Team Sports,Momentum,482.56,3.6,149,365,All-Terrain basketball lightweight for easy carrying.,momentum all terrain basketball momentum momentum sports outdoors sports outdoors team sports team sports all terrain basketball lightweight for easy carrying
103804,Pixor Lightweight Smart Speaker,Electronics,Speakers,Pixor,321.93,4.5,48,11,Lightweight smart speaker with voice assistant support.,pixor lightweight smart speaker pixor pixor electronics electronics speakers speakers lightweight smart speaker with voice assistant support
103805,Homestead Non-Stick Comforter,Home & Kitchen,Bedding,Homestead,209.8,4.7,39,162,Non-Stick comforter great for daily household use.,homestead non stick comforter homestead homestead home kitchen home kitchen bedding bedding non stick comforter great for daily household use
103806,Lunetta Bohemian Dress,Fashion,Women's Clothing,Lunetta,99.72,4.3,544,475,Bohemian dress with adjustable strap.,lunetta bohemian dress lunetta lunetta fashion fashion women s clothing women s clothing bohemian dress with adjustable strap
103807,Scriptus Handmade Fountain Pen,Books & Stationery,Pens & Pencils,Scriptus,40.59,4.0,55,287,Handmade fountain pen smooth and comfortable to write with.,scriptus handmade fountain pen scriptus scriptus books stationery books stationery pens pencils pens pencils handmade fountain pen smooth and comfortable to write with
103808,Funhaven Educational Kite,Toys & Games,Outdoor Toys,Funhaven,72.22,3.9,47,42,Educational kite perfect for indoor or outdoor play.,funhaven educational kite funhaven funhaven toys games toys games outdoor toys outdoor toys educational kite perfect for indoor or outdoor play
103809,Coastline Vintage-Style Ring,Fashion,Jewelry,Coastline,176.74,4.6,209,92,Vintage-Style ring available in multiple colors.,coastline vintage style ring coastline coastline fashion fashion jewelry jewelry vintage style ring available in multiple colors
103810,Wholesome Roots Freshly Roasted Popcorn,Groceries & Gourmet,Snacks,Wholesome Roots,16.25,4.0,351,127,Freshly Roasted popcorn a pantry staple for every kitchen.,wholesome roots freshly roasted popcorn wholesome roots wholesome roots groceries gourmet groceries gourmet snacks snacks freshly roasted popcorn a pantry staple for every kitchen
103811,Rootstock Small-Batch Baking Flour,Groceries & Gourmet,Baking Essentials,Rootstock,24.58,4.4,187,73,Small-Batch baking flour a pantry staple for every kitchen.,rootstock small batch baking flour rootstock rootstock groceries gourmet groceries gourmet baking essentials baking essentials small batch baking flour a pantry staple for every kitchen
103812,Clearview Multi-Purpose Bookshelf,Home & Kitchen,Furniture,Clearview,164.67,4.2,17,158,Multi-Purpose bookshelf perfect for gifting.,clearview multi purpose bookshelf clearview clearview home kitchen home kitchen furniture furniture multi purpose bookshelf perfect for gifting
103813,Little Explorers Creative Fashion Doll,Toys & Games,Dolls,Little Explorers,118.62,5.0,250,271,Creative fashion doll great for family game night.,little explorers creative fashion doll little explorers little explorers toys games toys games dolls dolls creative fashion doll great for family game night
103814,Golden Fields Gluten-Free Spice Blend Set,Groceries & Gourmet,Spices & Seasonings,Golden Fields,12.99,4.7,52,429,Gluten-Free spice blend set carefully crafted for taste and quality.,golden fields gluten free spice blend set golden fields golden fields groceries gourmet groceries gourmet spices seasonings spices seasonings gluten free spice blend set carefully crafted for taste and quality
