product_id,name,category,subcategory,brand,price,rating,num_reviews,stock_quantity,description
103059,Kindred Casual Jacket,Fashion,Men's Clothing,Kindred,160.97,4.1,129,479,Casual jacket perfect for everyday wear.
103060,Nuvox Wireless Digital Camera,Electronics,Cameras,Nuvox,31.33,2.9,22,312,Wireless digital camera with fast processor.
103061,Lumière Hydrating Hair Mask,Beauty & Personal Care,Haircare,Lumière,74.08,4.7,21,435,Hydrating hair mask helps restore natural glow.
103062,Trailmark All-Terrain Swim Goggles,Sports & Outdoors,Swimming,Trailmark,325.59,3.3,181,26,All-Terrain swim goggles with a reinforced frame.
103063,PureGlow Gentle Hand Sanitizer,Beauty & Personal Care,Personal Hygiene,PureGlow,55.57,4.2,17,122,Gentle hand sanitizer dermatologically tested.
103064,Rosewell Hydrating Body Wash,Beauty & Personal Care,Personal Hygiene,Rosewell,39.01,4.9,24,488,Hydrating body wash for daily use.
103065,Scriptus Bestselling Daily Planner,Books & Stationery,Planners,Scriptus,47.68,4.7,341,155,Bestselling daily planner made from recycled paper.
103066,Quillcraft Illustrated Daily Planner,Books & Stationery,Planners,Quillcraft,3.2,5.0,4,95,Illustrated daily planner great for creative projects.
103067,Golden Fields Organic Protein Powder,Groceries & Gourmet,Health Foods,Golden Fields,39.41,4.4,205,487,Organic protein powder great for meal prepping.
103068,Zentro Portable Digital Camera,Electronics,Cameras,Zentro,966.63,4.5,157,466,Portable digital camera with voice assistant support.
103069,Meridian Multi-Purpose Vase,Home & Kitchen,Decor,Meridian,331.76,4.0,293,417,Multi-Purpose vase ideal for small kitchens.
103070,Draper & Co Handcrafted Necklace,Fashion,Jewelry,Draper & Co,133.35,3.6,0,42,Handcrafted necklace with adjustable strap.
103071,Paperloom Recycled Activity Book,Books & Stationery,Children's Books,Paperloom,59.04,4.0,48,273,Recycled activity book great for journaling and note-taking.
103072,Quillcraft Minimalist Sketch Pencil Kit,Books & Stationery,Art Supplies,Quillcraft,11.45,3.4,290,89,Minimalist sketch pencil kit with high-quality binding.
103073,PureGlow Long-Lasting Lipstick,Beauty & Personal Care,Makeup,PureGlow,44.95,4.0,386,162,"Long-Lasting lipstick with a light, pleasant scent."
103074,Vortix Compact Exercise Bike,Sports & Outdoors,Fitness Equipment,Vortix,71.59,4.2,15,326,Compact exercise bike with adjustable resistance levels.
103075,Paperloom Hardcover Daily Planner,Books & Stationery,Planners,Paperloom,41.34,4.5,345,181,Hardcover daily planner with high-quality binding.
103076,Lumora Non-Stick Blender,Home & Kitchen,Kitchen Appliances,Lumora,97.62,3.4,574,150,Non-Stick blender with a soft-touch handle.
103077,Aerofy Portable Fitness Band,Electronics,Smartwatches,Aerofy,1076.17,3.6,464,486,Portable fitness band with sleek aluminum body.
103078,Scriptus Bestselling Daily Planner,Books & Stationery,Planners,Scriptus,22.6,4.7,209,472,Bestselling daily planner compact enough to carry anywhere.
103079,Joybound Fun Action Figure,Toys & Games,Action Figures,Joybound,85.61,4.0,39,462,Fun action figure easy to assemble.
103080,Chapter & Verse Bestselling Storybook Set,Books & Stationery,Children's Books,Chapter & Verse,43.36,4.2,89,433,Bestselling storybook set a must-have for book lovers.
103081,Tuscan Grove Eco-Friendly Closet Organizer,Home & Kitchen,Storage,Tuscan Grove,111.42,4.5,141,398,Eco-Friendly closet organizer adds a stylish touch to any room.
103082,Tinker Tots Fun Plush Doll,Toys & Games,Dolls,Tinker Tots,132.0,3.6,50,280,Fun plush doll boosts problem-solving skills.
103083,Momentum All-Terrain Tent,Sports & Outdoors,Camping Gear,Momentum,305.15,3.2,139,98,All-Terrain tent lightweight for easy carrying.
103084,Vortix Anti-Slip Swim Cap,Sports & Outdoors,Swimming,Vortix,326.55,3.4,204,359,Anti-Slip swim cap with a reinforced frame.
103085,Marvelo Durable Building Block Set,Toys & Games,Building Sets,Marvelo,62.77,4.1,761,145,Durable building block set made with non-toxic materials.
103086,Silksmith Refreshing Cologne,Beauty & Personal Care,Fragrances,Silksmith,40.48,4.3,11,5,Refreshing cologne suitable for all skin types.
103087,Pixor Noise-Cancelling Bluetooth Speaker,Electronics,Speakers,Pixor,995.55,4.8,216,319,Noise-Cancelling bluetooth speaker for everyday use.
103088,Fennwick Modern Analog Watch,Fashion,Watches,Fennwick,100.89,3.7,127,399,Modern analog watch designed for all seasons.
103089,Nature's Table Whole Grain Chips Pack,Groceries & Gourmet,Snacks,Nature's Table,30.97,4.7,140,39,Whole Grain chips pack sourced from trusted farms.
103090,Aerofy Compact E-Reader,Electronics,Tablets,Aerofy,1444.95,4.9,119,375,Compact e-reader with fast processor.
103091,Nuvox Smart E-Reader,Electronics,Tablets,Nuvox,487.4,4.0,51,458,Smart e-reader with water resistance.
103092,Sagepage Minimalist Desk Organizer,Books & Stationery,Office Supplies,Sagepage,31.03,4.5,60,78,Minimalist desk organizer a must-have for book lovers.
103093,Cassia Cruelty-Free Electric Toothbrush,Beauty & Personal Care,Oral Care,Cassia,15.73,4.6,98,472,Cruelty-Free electric toothbrush helps restore natural glow.
103094,Everstride All-Terrain Soccer Ball,Sports & Outdoors,Team Sports,Everstride,8.75,4.4,336,394,All-Terrain soccer ball with UV protection.
103095,Greengrove Small-Batch Spice Blend Set,Groceries & Gourmet,Spices & Seasonings,Greengrove,21.15,4.7,63,143,Small-Batch spice blend set sourced from trusted farms.
103096,Kindred Minimalist Shirt,Fashion,Men's Clothing,Kindred,131.69,4.0,274,424,Minimalist shirt available in multiple colors.
103097,Folio & Fern Minimalist History Book,Books & Stationery,Non-Fiction,Folio & Fern,23.71,5.0,141,455,Minimalist history book ideal for gifting.
103098,Little Explorers Award-Winning Brain Teaser Puzzle,Toys & Games,Puzzles,Little Explorers,123.97,4.8,24,240,Award-Winning brain teaser puzzle made with non-toxic materials.
103099,Ivy & Oak Durable Vase,Home & Kitchen,Decor,Ivy & Oak,86.33,4.4,81,272,Durable vase with energy-efficient design.
103100,Zentro Smart Tablet,Electronics,Tablets,Zentro,564.69,4.4,497,480,Smart tablet with voice assistant support.
103101,Fennwick Vintage-Style Leather Strap Watch,Fashion,Watches,Fennwick,21.97,3.5,37,411,Vintage-Style leather strap watch available in multiple colors.
103102,Nature's Table Small-Batch Vanilla Extract,Groceries & Gourmet,Baking Essentials,Nature's Table,6.67,5.0,61,436,Small-Batch vanilla extract great for meal prepping.
103103,Bindwell Bestselling Novel,Books & Stationery,Fiction,Bindwell,39.68,4.0,135,0,Bestselling novel ideal for gifting.
103104,Homestead Space-Saving Floor Lamp,Home & Kitchen,Lighting,Homestead,137.25,5.0,22,378,Space-Saving floor lamp with a soft-touch handle.
103105,Voltek Lightweight Tablet,Electronics,Tablets,Voltek,760.76,4.3,135,140,Lightweight tablet with advanced connectivity.
103106,Cassia Anti-Aging Eyeshadow Palette,Beauty & Personal Care,Makeup,Cassia,15.7,4.4,350,355,"Anti-Aging eyeshadow palette with a light, pleasant scent."
103107,Nuvox Portable Smart Speaker,Electronics,Speakers,Nuvox,883.24,4.2,174,275,Portable smart speaker with advanced connectivity.
103108,Ironclad Heavy-Duty Running Shoes,Sports & Outdoors,Running,Ironclad,461.65,3.2,250,224,Heavy-Duty running shoes with adjustable resistance levels.
103109,Scriptus Illustrated Academic Planner,Books & Stationery,Planners,Scriptus,38.77,4.1,66,70,Illustrated academic planner perfect for students and professionals.
103110,Harvest & Co Freshly Roasted Pancake Mix,Groceries & Gourmet,Breakfast Foods,Harvest & Co,34.44,4.3,364,289,Freshly Roasted pancake mix no artificial preservatives.
103111,Chapter & Verse Handmade Picture Book,Books & Stationery,Children's Books,Chapter & Verse,47.13,4.6,73,34,Handmade picture book perfect for students and professionals.
103112,Rootstock Small-Batch Organic Oats,Groceries & Gourmet,Organic Foods,Rootstock,42.41,4.0,75,271,Small-Batch organic oats great as a snack or ingredient.
103113,Sprout & Co Safe Alphabet Blocks,Toys & Games,Educational Toys,Sprout & Co,144.53,3.3,12,17,Safe alphabet blocks with vibrant colors and designs.
103114,Nuvox Noise-Cancelling Game Controller,Electronics,Gaming Accessories,Nuvox,372.92,4.7,172,427,Noise-Cancelling game controller with high-resolution display.
103115,Bloomrise Anti-Aging Body Lotion,Beauty & Personal Care,Bath & Body,Bloomrise,83.69,3.1,359,236,Anti-Aging body lotion suitable for all skin types.
103116,Altitude Breathable Hiking Backpack,Sports & Outdoors,Hiking,Altitude,356.58,4.1,28,337,Breathable hiking backpack ideal for beginners and pros alike.
103117,PeakForm Heavy-Duty Yoga Mat,Sports & Outdoors,Yoga,PeakForm,262.23,3.6,4,115,Heavy-Duty yoga mat lightweight for easy carrying.
103118,Coastline Handcrafted Hoodie,Fashion,Men's Clothing,Coastline,132.84,4.6,2,164,Handcrafted hoodie made from breathable fabric.
103119,Zentro Wireless Action Camera,Electronics,Cameras,Zentro,856.11,4.1,96,110,Wireless action camera with water resistance.
103120,Funhaven Collectible Building Block Set,Toys & Games,Building Sets,Funhaven,48.09,4.8,35,483,Collectible building block set boosts problem-solving skills.
103121,Ironclad Reinforced Running Shoes,Sports & Outdoors,Running,Ironclad,284.09,4.4,67,122,Reinforced running shoes designed for maximum comfort.
103122,Britek Portable Digital Camera,Electronics,Cameras,Britek,851.71,4.8,71,92,Portable digital camera with fast processor.
103123,Everstride Reinforced Running Shorts,Sports & Outdoors,Running,Everstride,483.79,4.9,255,308,Reinforced running shorts designed for maximum comfort.
103124,Little Explorers Safe Strategy Board Game,Toys & Games,Board Games,Little Explorers,61.26,4.4,162,436,Safe strategy board game safe for children ages 3+.
103125,Coastline Vintage-Style Loafers,Fashion,Footwear,Coastline,202.24,4.3,543,263,Vintage-Style loafers with a comfortable fit.
103126,Wholesome Roots Whole Grain Herbal Tea,Groceries & Gourmet,Beverages,Wholesome Roots,19.59,3.3,111,100,Whole Grain herbal tea rich in flavor.
103127,Lettermark Handmade Mystery Book,Books & Stationery,Fiction,Lettermark,54.06,4.6,176,25,Handmade mystery book compact enough to carry anywhere.
103128,Joybound Creative Jigsaw Puzzle,Toys & Games,Puzzles,Joybound,29.08,5.0,11,382,Creative jigsaw puzzle encourages creative play.
103129,Verdant Gentle Sunscreen,Beauty & Personal Care,Skincare,Verdant,14.32,4.6,8,182,Gentle sunscreen free from harsh chemicals.
103130,Paperloom Recycled Stapler Set,Books & Stationery,Office Supplies,Paperloom,41.43,4.7,76,375,Recycled stapler set ideal for gifting.
103131,Clearview Durable Mop Set,Home & Kitchen,Cleaning Supplies,Clearview,75.85,4.2,96,229,Durable mop set with a sleek modern finish.
103132,Novella Co Compact Stapler Set,Books & Stationery,Office Supplies,Novella Co,21.4,3.6,90,17,Compact stapler set with a durable cover.
103133,BrightMind Fun Jigsaw Puzzle,Toys & Games,Puzzles,BrightMind,92.44,4.4,18,425,Fun jigsaw puzzle great for family game night.
103134,Momentum Anti-Slip Sleeping Bag,Sports & Outdoors,Camping Gear,Momentum,200.65,3.9,157,175,Anti-Slip sleeping bag ideal for beginners and pros alike.
103135,Vantro Classic Tote Bag,Fashion,Bags,Vantro,176.99,3.9,75,335,Classic tote bag for casual or formal occasions.
103136,Nuvox Wireless Smartphone,Electronics,Smartphones,Nuvox,955.79,3.8,270,123,Wireless smartphone for everyday use.
103137,Coastline Bohemian Necklace,Fashion,Jewelry,Coastline,57.24,4.6,516,219,Bohemian necklace available in multiple colors.
103138,Funhaven Colorful Building Block Set,Toys & Games,Building Sets,Funhaven,113.77,4.0,213,142,Colorful building block set perfect for indoor or outdoor play.
103139,Coastline Minimalist Blouse,Fashion,Women's Clothing,Coastline,139.54,3.1,12,197,Minimalist blouse available in multiple colors.
103140,Tinker Tots Durable Card Game,Toys & Games,Board Games,Tinker Tots,31.45,3.8,300,486,Durable card game easy to assemble.
103141,Sagepage Hardcover Fountain Pen,Books & Stationery,Pens & Pencils,Sagepage,18.87,4.4,50,404,Hardcover fountain pen made from recycled paper.
103142,Whimsy Works Fun Collectible Figure Set,Toys & Games,Action Figures,Whimsy Works,17.57,5.0,234,332,Fun collectible figure set encourages creative play.
103143,Ivy & Oak Foldable Skillet,Home & Kitchen,Cookware,Ivy & Oak,179.47,3.3,305,145,Foldable skillet easy to clean and maintain.
103144,Homestead Elegant Wall Clock,Home & Kitchen,Decor,Homestead,74.21,5.0,80,178,Elegant wall clock with energy-efficient design.
103145,Lumora Durable Throw Pillow,Home & Kitchen,Decor,Lumora,177.1,3.9,197,170,Durable throw pillow with energy-efficient design.
103146,Pixor Smart Laptop,Electronics,Laptops,Pixor,1405.86,4.6,57,496,Smart laptop with touch controls.
103147,Coastline Vintage-Style Chronograph Watch,Fashion,Watches,Coastline,247.71,3.9,33,281,Vintage-Style chronograph watch made with sustainable materials.
103148,Novella Co Recycled Gel Pen Set,Books & Stationery,Pens & Pencils,Novella Co,26.8,2.8,212,78,Recycled gel pen set great for journaling and note-taking.
103149,Aerofy Portable Flagship Phone,Electronics,Smartphones,Aerofy,952.87,3.5,198,354,Portable flagship phone with high-resolution display.
103150,Coastline Modern Aviator Sunglasses,Fashion,Sunglasses,Coastline,195.2,4.3,19,383,Modern aviator sunglasses with a comfortable fit.
103151,Sprout & Co Collectible Building Block Set,Toys & Games,Building Sets,Sprout & Co,111.31,4.5,111,288,Collectible building block set perfect for indoor or outdoor play.
103152,Kudos Kids Durable RC Drone,Toys & Games,Remote Control,Kudos Kids,143.24,3.7,300,245,Durable rc drone encourages creative play.
103153,Clearview Non-Stick Cleaning Kit,Home & Kitchen,Cleaning Supplies,Clearview,276.41,4.3,404,87,Non-Stick cleaning kit made from high-quality materials.
103154,Clearview Eco-Friendly Bed Frame,Home & Kitchen,Furniture,Clearview,116.08,4.3,0,400,Eco-Friendly bed frame perfect for gifting.
103155,Quillcraft Recycled Gel Pen Set,Books & Stationery,Pens & Pencils,Quillcraft,15.76,3.8,267,364,Recycled gel pen set with a durable cover.
103156,Britek Noise-Cancelling Gaming Mouse,Electronics,Gaming Accessories,Britek,1110.09,5.0,6,86,Noise-Cancelling gaming mouse with water resistance.
103157,Meadowbrook Freshly Roasted Fruit Juice Pack,Groceries & Gourmet,Beverages,Meadowbrook,29.82,3.6,121,65,Freshly Roasted fruit juice pack sourced from trusted farms.
103158,Boulevard Non-Stick Air Fryer,Home & Kitchen,Kitchen Appliances,Boulevard,231.69,4.2,359,70,Non-Stick air fryer perfect for gifting.
103159,Pure Pantry Whole Grain Popcorn,Groceries & Gourmet,Snacks,Pure Pantry,19.97,3.7,78,202,Whole Grain popcorn sourced from trusted farms.
103160,Basecamp Pro Compact Swim Goggles,Sports & Outdoors,Swimming,Basecamp Pro,522.42,2.8,352,105,Compact swim goggles ideal for beginners and pros alike.
103161,Boulevard Contemporary Air Fryer,Home & Kitchen,Kitchen Appliances,Boulevard,382.08,4.3,30,469,Contemporary air fryer perfect for gifting.
103162,Verdant Organic Shower Gel,Beauty & Personal Care,Bath & Body,Verdant,8.17,3.7,64,444,Organic shower gel dermatologically tested.
103163,PeakForm High-Performance Camping Stove,Sports & Outdoors,Camping Gear,PeakForm,38.08,5.0,94,408,High-Performance camping stove for intense training sessions.
103164,Inkwell Smooth-Writing Picture Book,Books & Stationery,Children's Books,Inkwell,55.88,3.9,132,366,Smooth-Writing picture book a must-have for book lovers.
103165,Clearview Eco-Friendly Frying Pan,Home & Kitchen,Cookware,Clearview,100.76,4.1,243,460,Eco-Friendly frying pan great for daily household use.
103166,Ironclad Shock-Absorbing Yoga Strap,Sports & Outdoors,Yoga,Ironclad,303.51,4.3,137,117,Shock-Absorbing yoga strap with a reinforced frame.
103167,Alderwood Space-Saving Floor Lamp,Home & Kitchen,Lighting,Alderwood,208.47,4.3,99,105,Space-Saving floor lamp adds a stylish touch to any room.
103168,Rootstock Freshly Roasted Pancake Mix,Groceries & Gourmet,Breakfast Foods,Rootstock,26.73,4.1,65,67,Freshly Roasted pancake mix great for meal prepping.
103169,Farmside Small-Batch Herb Mix,Groceries & Gourmet,Spices & Seasonings,Farmside,43.8,3.9,91,412,Small-Batch herb mix packed with nutrients.
103170,Playnest Creative Bubble Machine,Toys & Games,Outdoor Toys,Playnest,22.54,4.6,470,203,Creative bubble machine with vibrant colors and designs.
103171,Zentro Ultra HD Earbuds,Electronics,Headphones,Zentro,387.53,4.6,30,317,Ultra HD earbuds for everyday use.
103172,Boulevard Multi-Purpose Coffee Table,Home & Kitchen,Furniture,Boulevard,279.9,4.1,119,332,Multi-Purpose coffee table with energy-efficient design.
103173,Draper & Co Classic Chronograph Watch,Fashion,Watches,Draper & Co,139.16,4.6,201,261,Classic chronograph watch perfect for everyday wear.
103174,Ironclad High-Performance Trekking Poles,Sports & Outdoors,Hiking,Ironclad,273.59,5.0,229,280,High-Performance trekking poles for year-round use.
103175,Cassia Gentle Electric Shaver,Beauty & Personal Care,Grooming Tools,Cassia,7.58,4.2,81,492,"Gentle electric shaver with a light, pleasant scent."
103176,Sprout & Co Safe Action Figure,Toys & Games,Action Figures,Sprout & Co,127.77,4.9,363,279,Safe action figure great for family game night.
103177,Novella Co Hardcover Spiral Notebook,Books & Stationery,Notebooks,Novella Co,10.85,4.8,403,305,Hardcover spiral notebook great for creative projects.
